,Hora_Ini_E,Per_hog,Turismos,Sexo,Edad,crnt_tur,O_long,O_lat,D_long,D_lat,drive_tt,distance,original_distance,Coworking,Rem_work,walk_tt,transit_tt,Tipo_familia,Mun_Ori,Mun_Des,prediction,Mode,CO2,CO2_worst_case
133,103,2,3,2,4,1,-1.969497699648982,43.31872478640343,-2.033693,43.256347,12.951283333333333,53097.025,10619.405,0,0,180.99028333333334,42.149,4,69,83,2,Car,10.176929791666666,10.176929791666666
134,103,2,3,2,4,1,-1.9508313331117384,43.300753067187,-2.033693,43.256347,9.013316666666666,49029.005,9805.801,0,0,170.16788333333335,46.839,4,69,83,2,Car,9.397225958333332,9.397225958333332
135,100,1,2,2,5,2,-1.9877151232286927,43.24680181119974,-2.033693,43.256347,9.373050000000001,23410.51,4682.102,0,0,88.69016666666667,37.465,3,72,83,2,Car,4.487014416666666,4.487014416666666
136,100,1,2,2,5,2,-1.9855187248561028,43.22754225386817,-2.033693,43.256347,11.860533333333333,32863.765,6572.753,0,0,120.94591666666666,52.714,3,72,83,2,Car,6.298888291666665,6.298888291666665
137,100,1,2,2,5,2,-1.978604439822487,43.24899819002333,-2.033693,43.256347,12.094316666666666,28853.094999999998,5770.619,0,0,106.74755,50.927,3,72,83,2,Car,5.530176541666665,5.530176541666665
138,106,2,2,2,4,1,-1.909326637202427,43.31519915900298,-2.033693,43.256347,15.472883333333334,46831.845,15235.633,1,0,247.20326666666668,43.863,6,67,63,2,Car,8.976103625,14.60081495833333
139,106,2,2,2,4,1,-1.8985380893215051,43.31187498990706,-2.033693,43.256347,16.748966666666668,42850.67,15746.825,1,0,261.21126666666663,47.815,6,67,63,2,Car,8.213045083333332,15.090707291666664
140,106,2,2,2,4,1,-1.9096904403544903,43.3135983605506,-2.033693,43.256347,14.586783333333333,46713.97,14881.173,1,0,247.81963333333334,45.265,6,67,63,2,Car,8.953510916666664,14.261124124999998
141,106,2,2,2,4,1,-1.9038103651834295,43.31643036041653,-2.033693,43.256347,15.807433333333334,43757.13,15425.764,1,0,256.709,46.261,6,67,63,2,Car,8.386783249999999,14.78302383333333
142,106,2,2,2,4,1,-1.908462068436524,43.31218880275271,-2.033693,43.256347,15.006516666666666,45874.5,15049.067,1,0,248.38485,47.351,6,67,63,2,Car,8.792612499999997,14.422022541666664
143,106,2,2,2,4,1,-1.8932641920947733,43.30833547027226,-2.033693,43.256347,15.5866,41742.22,16109.096,1,0,268.2588,49.516,6,67,63,2,Car,8.000592166666664,15.437883666666663
144,106,2,2,2,4,1,-1.9086103104964955,43.31344553669521,-2.033693,43.256347,15.006516666666666,45874.5,15049.067,1,0,248.65725,46.358,6,67,63,2,Car,8.792612499999997,14.422022541666664
145,106,2,2,2,4,1,-1.9144911131663744,43.27531978644726,-2.033693,43.256347,18.372700000000002,55685.345,12015.155,1,0,207.01798333333332,66.075,6,67,63,2,Car,10.673024458333332,11.514523541666666
146,106,2,2,2,4,1,-1.899797519588844,43.31538587240303,-2.033693,43.256347,15.30695,41590.675,15519.412,1,0,261.24065,45.739,6,67,63,2,Car,7.971546041666666,14.87276983333333
147,102,2,3,2,5,1,-1.802489526425967,43.33151191906605,-2.033693,43.256347,17.42598333333333,4082.275,23551.844,1,0,400.51048333333335,56.333,4,45,63,2,Car,0.7824360416666666,22.570517166666665
148,97,2,3,1,5,1,-1.808220341730702,43.33544024545549,-2.033693,43.256347,18.083916666666667,2595.515,23541.004,1,0,397.2133,55.725,4,45,63,2,Car,0.4974737083333332,22.56012883333333
149,103,2,3,1,5,1,-1.8069831285319575,43.34031091487734,-2.033693,43.256347,19.865299999999998,6158.42,23861.889,1,0,402.4261666666667,53.105,4,45,63,2,Car,1.180363833333333,22.867643624999992
150,100,1,2,2,4,1,-1.794932987674438,43.3395366382108,-2.033693,43.256347,20.282016666666667,8364.415,24650.715,1,0,415.9813666666667,57.042,1,45,63,2,Car,1.6031795416666663,23.623601874999995
151,97,1,2,1,5,1,-1.7898584684120398,43.33614126501281,-2.033693,43.256347,20.158366666666666,11160.35,24801.387,1,0,419.26933333333335,61.744,1,45,63,2,Car,2.139067083333333,23.767995874999993
152,97,2,3,1,5,1,-1.8038136297524012,43.33186508887855,-2.033693,43.256347,17.7192,3403.1,23625.642,1,0,398.21560000000005,55.055,4,45,63,2,Car,0.6522608333333333,22.641240249999996
153,103,2,3,1,5,1,-1.7988209993173918,43.33696233616259,-2.033693,43.256347,19.257983333333335,6308.01,24241.08,1,0,409.79560000000004,55.172,4,45,63,2,Car,1.20903525,23.231034999999995
154,97,1,2,1,5,1,-1.7812087485973662,43.336620539262775,-2.033693,43.256347,21.57885,14497.564999999999,25369.586,1,0,432.6924,61.433,1,45,63,2,Car,2.7786999583333327,24.31251991666666
155,102,2,3,2,5,1,-1.7936711135959365,43.342476055024605,-2.033693,43.256347,21.342116666666666,10257.080000000002,25029.248,1,0,422.30845000000005,59.29,4,45,63,2,Car,1.965940333333333,23.98636266666666
156,102,2,3,2,5,1,-1.7872907598241428,43.33727422891096,-2.033693,43.256347,20.683049999999998,11972.43,24963.803,1,0,424.6397333333333,61.199,4,45,63,2,Car,2.2947157499999995,23.92364454166666
157,102,2,3,2,5,1,-1.8074060968240768,43.3385410722878,-2.033693,43.256347,19.527933333333333,5483.64,23684.474,1,0,399.47111666666666,54.462,4,45,63,2,Car,1.051031,22.697620916666658
158,100,1,2,2,4,1,-1.7954785519698682,43.33964410783048,-2.033693,43.256347,20.348766666666666,8174.099999999999,24612.652,1,0,415.48748333333333,56.975,1,45,63,2,Car,1.5667024999999997,23.587124833333327
159,102,2,3,2,5,1,-1.8187342533881956,43.32539501041372,-2.033693,43.256347,18.41936666666667,6814.3150000000005,22224.04,1,0,377.27321666666666,56.25,4,45,63,2,Car,1.3060770416666665,21.29803833333333
160,100,1,2,2,4,1,-1.7964759191237605,43.34104420630524,-2.033693,43.256347,20.505333333333333,8811.07,24740.046,1,0,417.01436666666666,55.108,1,45,63,2,Car,1.6887884166666662,23.709210749999993
161,97,1,2,1,5,1,-1.7758451166737452,43.3237482122537,-2.033693,43.256347,24.543916666666668,20739.695,25623.639,1,0,431.06564999999995,80.179,1,45,63,2,Car,3.9751082083333324,24.555987374999994
162,103,2,3,1,5,1,-1.8077634911409817,43.33442515970191,-2.033693,43.256347,17.93406666666667,2295.8,23481.061,1,0,396.36443333333335,52.585,4,45,63,2,Car,0.44002833333333324,22.50268345833333
163,97,2,3,1,5,1,-1.7883163378213325,43.33943707234858,-2.033693,43.256347,21.396349999999998,10957.715,25169.375,1,0,423.9704,58.045,4,45,63,2,Car,2.1002287083333333,24.12065104166666
164,97,2,3,1,5,1,-1.806766208113004,43.34099329867829,-2.033693,43.256347,19.865299999999998,6158.42,23861.889,1,0,402.06945,52.84,4,45,63,2,Car,1.180363833333333,22.867643624999992
165,97,2,3,1,5,1,-1.8089824121425355,43.33907287212439,-2.033693,43.256347,19.54733333333333,5522.45,23525.602,1,0,396.82325000000003,53.791,4,45,63,2,Car,1.058469583333333,22.545368583333328
166,100,1,2,2,4,1,-1.7964789501224296,43.33820850721772,-2.033693,43.256347,19.747683333333335,7295.705,24436.973,1,0,412.96896666666663,56.366,1,45,63,2,Car,1.398343458333333,23.418765791666665
167,103,1,4,1,6,1,-1.9681042042736985,43.32470652268277,-2.033693,43.256347,13.462433333333333,55626.735,11125.347,0,0,189.97151666666664,42.739,3,69,63,2,Car,10.661790874999998,10.661790874999998
168,103,1,4,1,6,1,-1.9841057583186417,43.31755055583788,-2.033693,43.256347,11.73705,48653.590000000004,9730.718,0,0,162.20463333333333,36.492,3,69,63,2,Car,9.325271416666666,9.325271416666666
169,100,2,3,1,5,1,-1.8201684232314064,43.3291542442108,-2.033693,43.256347,17.757266666666666,4617.04,22203.745,1,0,376.39806666666664,51.828,4,45,53,2,Car,0.8849326666666665,21.278588958333327
170,100,2,3,1,5,1,-1.7943046142296093,43.34113885126963,-2.033693,43.256347,20.788016666666667,9376.475,24853.127,1,0,419.7397,57.608,4,45,53,2,Car,1.797157708333333,23.81758004166666
171,100,2,3,1,5,1,-1.786126919331659,43.34183736774328,-2.033693,43.256347,22.27691666666667,12932.325,25546.301,1,0,431.7851,63.12,4,45,53,2,Car,2.478695625,24.48187179166666
172,100,2,3,1,5,1,-1.8221333806118656,43.32902361114735,-2.033693,43.256347,17.891883333333332,-29822.875,22324.657,1,30,375.46805,48.549,4,45,53,2,Car,-5.716051041666665,21.394462958333328
173,100,2,3,1,5,1,-1.7884462303500877,43.34013561239664,-2.033693,43.256347,21.50426666666667,11173.575,25212.547,1,0,424.8168,58.903,4,45,53,2,Car,2.1416018749999997,24.162024208333328
174,103,2,3,2,4,1,-1.9660322736703808,43.32165205003092,-2.033693,43.256347,12.641983333333334,55121.205,11024.241,0,0,187.53675,40.13,6,69,40,2,Car,10.564897624999999,10.564897624999999
175,103,2,3,2,4,1,-1.9790500134622555,43.303044630749646,-2.033693,43.256347,11.154883333333334,45975.13,9195.026,0,0,152.5822,35.989,6,69,40,2,Car,8.811899916666665,8.811899916666665
176,97,2,2,1,5,1,-2.0151420731913774,43.30365479349865,-2.033693,43.256347,8.345066666666666,38138.47,7627.694,0,0,123.80563333333333,33.677,2,69,40,2,Car,7.309873416666665,7.309873416666665
177,103,2,3,2,4,1,-1.973910904380629,43.32009681378621,-2.033693,43.256347,12.873466666666667,52029.72,10405.944,0,0,176.84485,40.306,6,69,40,2,Car,9.972362999999998,9.972362999999998
178,97,1,2,2,3,1,-1.9848045693362384,43.31758930700514,-2.033693,43.256347,12.012883333333333,49086.48,9817.296,0,0,162.96203333333332,36.931,3,69,40,2,Car,9.408241999999998,9.408241999999998
179,97,1,2,2,3,1,-1.991799239784865,43.30038451176394,-2.033693,43.256347,9.7383,40080.08,8016.016,0,0,125.10058333333333,35.16,3,69,40,2,Car,7.682015333333332,7.682015333333332
180,97,2,2,1,5,1,-1.974691082318757,43.32445863571984,-2.033693,43.256347,13.022066666666666,53383.3,10676.66,0,0,181.52721666666667,41.068,2,69,40,2,Car,10.231799166666663,10.231799166666663
181,103,2,3,2,4,1,-1.9867228328084705,43.30166956311763,-2.033693,43.256347,10.863133333333334,42329.96,8465.992,0,0,130.78066666666666,36.975,6,69,40,2,Car,8.113242333333332,8.113242333333332
182,97,2,2,1,5,1,-2.0065572775849803,43.31907907951886,-2.033693,43.256347,10.825700000000001,44004.785,8800.957,0,0,152.50878333333333,34.533,2,69,40,2,Car,8.434250458333333,8.434250458333333
183,103,2,3,2,4,1,-2.073519460031335,43.130629881994274,-2.033693,43.256347,15.479383333333335,4074.29,15842.258,1,0,288.3269,45.836,2,71,40,2,Car,0.780905583333333,15.182163916666664
184,103,2,3,2,4,1,-2.077646612991737,43.12818406942672,-2.033693,43.256347,14.5982,6064.73,16471.344,1,0,298.11861666666664,46.915,2,71,40,2,Car,1.162406583333333,15.785037999999998
185,103,2,3,2,4,1,-2.0803775328182827,43.13392870122608,-2.033693,43.256347,15.744083333333332,2986.6699999999996,15663.516,1,0,285.58475,42.951,2,71,40,2,Car,0.5724450833333332,15.010869499999997
186,97,1,3,1,6,1,-2.0177715271776573,43.22571089125809,-2.033693,43.256347,6.159933333333333,23857.67,4771.534,0,0,106.85973333333332,29.135,3,9,40,2,Car,4.572720083333332,4.572720083333332
187,97,1,3,1,6,1,-2.0297572091758607,43.21658953826811,-2.033693,43.256347,5.776016666666666,24973.620000000003,4994.724,0,0,124.11795000000001,29.909,3,9,40,2,Car,4.786610499999999,4.786610499999999
188,97,2,3,1,3,1,-1.9579149048556348,43.31954500528849,-2.033693,43.256347,12.239966666666668,55474.3,11094.86,0,0,196.39481666666669,43.466,2,69,67,2,Car,10.632574166666666,10.632574166666666
189,97,2,3,1,3,1,-1.984799047076884,43.29927998813083,-2.033693,43.256347,11.458233333333334,43065.72,8613.144,0,0,133.09478333333334,39.449,2,69,67,2,Car,8.254262999999998,8.254262999999998
190,101,2,2,2,5,1,-2.0289548221574294,43.31162460202518,-2.033693,43.256347,15.328916666666666,46928.02,9385.604,0,0,143.0452,45.793,5,69,67,2,Car,8.994537166666666,8.994537166666666
191,97,1,2,1,5,1,-1.9550830084616664,43.32244522766,-2.033693,43.256347,13.978900000000001,60467.585,12093.517,0,0,209.38043333333331,46.016,1,69,67,2,Car,11.58962045833333,11.58962045833333
192,101,2,2,2,5,1,-2.0543251885458087,43.30711871961888,-2.033693,43.256347,17.051516666666668,44417.030000000006,8883.406,0,0,145.65093333333334,53.057,5,69,67,2,Car,8.51326408333333,8.51326408333333
193,97,1,2,1,5,1,-2.027135394908586,43.31767765556526,-2.033693,43.256347,15.9337,50482.979999999996,10096.596,0,0,155.05243333333334,47.087,1,69,67,2,Car,9.675904499999996,9.675904499999996
194,97,2,3,1,3,1,-1.971646036491333,43.3205265315294,-2.033693,43.256347,13.372250000000001,52662.385,10532.477,0,0,180.35773333333333,40.497,2,69,67,2,Car,10.093623791666666,10.093623791666666
195,101,2,2,2,5,1,-1.983854043256253,43.32397980183351,-2.033693,43.256347,13.411883333333332,52792.125,10558.425,0,0,177.20113333333333,39.367,5,69,67,2,Car,10.118490624999996,10.118490624999996
196,97,1,2,1,5,1,-1.9495613979358697,43.32244757737463,-2.033693,43.256347,13.097966666666668,59803.05500000001,11960.611,0,0,208.83443333333335,44.541,1,69,67,2,Car,11.462252208333332,11.462252208333332
197,97,1,2,1,5,1,-2.0026768911109576,43.30255468955014,-2.033693,43.256347,6.780366666666667,34591.915,6918.383,0,0,122.10361666666667,30.589,1,69,67,2,Car,6.630117041666666,6.630117041666666
198,97,2,3,1,3,1,-2.028931593507177,43.316804856004765,-2.033693,43.256347,15.9337,50482.979999999996,10096.596,0,0,151.39505,45.014,2,69,67,2,Car,9.675904499999996,9.675904499999996
199,97,2,3,1,3,1,-1.919402354987747,43.31884397705945,-2.033693,43.256347,14.71535,47305.085,13686.877,1,0,232.4471333333333,43.302,2,69,67,2,Car,9.066807958333332,13.11659045833333
200,97,1,2,1,5,1,-1.999234006431501,43.30824636340398,-2.033693,43.256347,9.651900000000001,40083.93,8016.786,0,0,139.085,40.167,1,69,67,2,Car,7.682753249999998,7.682753249999998
201,97,2,3,1,3,1,-1.9506356697065397,43.31105918051936,-2.033693,43.256347,10.5214,55285.365000000005,11057.073,0,0,188.1399,44.621,2,69,67,2,Car,10.596361624999998,10.596361624999998
202,101,2,2,2,5,1,-2.0381805565784927,43.308659339468825,-2.033693,43.256347,14.410400000000001,43102.055,8620.411,0,0,129.8715,41.859,5,69,67,2,Car,8.261227208333333,8.261227208333333
203,101,2,2,2,5,1,-1.9679706718810928,43.31110023574124,-2.033693,43.256347,11.60415,49558.095,9911.619,0,0,172.07566666666668,40.168,5,69,67,2,Car,9.498634874999999,9.498634874999999
204,97,1,2,1,5,1,-1.9631078336499,43.31404988488044,-2.033693,43.256347,11.005283333333333,52412.92999999999,10482.586,0,0,185.98669999999998,45.266,1,69,67,2,Car,10.04581158333333,10.04581158333333
205,101,2,2,2,5,1,-1.9831129273881491,43.31277721525949,-2.033693,43.256347,11.511516666666667,47063.64,9412.728,0,0,161.45101666666667,37.296,5,69,67,2,Car,9.020530999999997,9.020530999999997
206,97,2,3,1,3,1,-2.0331937229044,43.270373067122925,-2.033693,43.256347,5.835533333333333,14340.725,2868.145,0,0,39.73995,26.348,2,69,67,2,Car,2.748638958333333,2.748638958333333
207,97,2,3,2,3,1,-1.8373500339132929,43.2925724073684,-2.033693,43.256347,20.65755,34488.945,19359.888,1,0,325.71094999999997,77.853,6,63,67,2,Car,6.610381124999998,18.553225999999995
208,97,2,3,2,3,1,-1.841684746578247,43.29140713469716,-2.033693,43.256347,19.78175,32737.335,19009.566,1,0,317.2568333333333,71.739,6,63,67,2,Car,6.274655874999999,18.217500749999996
209,97,2,3,2,3,1,-1.8451927739456744,43.31857832743373,-2.033693,43.256347,23.819599999999998,20054.935,20457.896,1,0,344.95976666666667,74.126,6,63,67,2,Car,3.843862541666666,19.605483666666665
210,97,2,3,2,3,1,-1.873980449328188,43.30501006768045,-2.033693,43.256347,13.80335,35091.225,16835.695,1,0,287.23858333333334,61.002,6,63,67,2,Car,6.725818124999999,16.134207708333328
211,97,2,3,2,3,1,-1.8578700217446784,43.29190652694488,-2.033693,43.256347,15.924866666666667,31962.105000000003,17703.837,1,0,295.72113333333334,56.858,6,63,67,2,Car,6.126070124999999,16.966177124999994
212,97,2,3,2,3,1,-1.8731263015977049,43.30408048755381,-2.033693,43.256347,13.80335,35091.225,16835.695,1,0,288.59048333333334,63.544,6,63,67,2,Car,6.725818124999999,16.134207708333328
213,97,2,3,2,3,1,-1.8562811185307293,43.28969326369219,-2.033693,43.256347,16.380616666666665,31914.140000000003,17915.636,1,0,300.6533166666667,61.123,6,63,67,2,Car,6.1168768333333325,17.169151166666662
214,97,2,3,2,3,1,-1.858927146860625,43.29839683150628,-2.033693,43.256347,17.569133333333333,28185.61,17750.867,1,0,297.13351666666665,58.365,6,63,67,2,Car,5.402241916666666,17.01124754166666
215,97,2,3,2,3,1,-1.8349079791553928,43.28693370787175,-2.033693,43.256347,22.12995,37433.79,19948.857,1,0,330.3105833333333,81.523,6,63,67,2,Car,7.174809749999999,19.117654624999997
216,97,1,2,1,5,1,-1.9844784730224403,43.32407500281749,-2.033693,43.256347,13.572183333333333,53112.73,10622.546,0,0,176.93945,38.907,3,69,9,2,Car,10.179939916666665,10.179939916666665
217,97,1,2,1,5,1,-2.0018432261413834,43.31251482920865,-2.033693,43.256347,9.569216666666668,41083.94,8216.788,0,0,141.37651666666667,37.345,3,69,9,2,Car,7.874421833333332,7.874421833333332
218,103,1,2,2,5,1,-1.966023924591229,43.31125716159573,-2.033693,43.256347,12.196133333333334,51027.41,10205.482,0,0,172.2052833333333,40.852,1,69,72,2,Car,9.780253583333332,9.780253583333332
219,103,1,2,2,5,1,-1.9831885864301164,43.31262323967657,-2.033693,43.256347,11.511516666666667,47063.64,9412.728,0,0,161.45101666666667,37.296,1,69,72,2,Car,9.020530999999997,9.020530999999997
220,101,1,2,2,5,1,-1.977360865334434,43.26094172033156,-2.033693,43.256347,7.842616666666667,27213.405,5442.681,0,0,101.30476666666667,34.318,1,40,72,2,Car,5.215902624999999,5.215902624999999
221,101,1,2,2,5,1,-1.9787059939717335,43.26334175500433,-2.033693,43.256347,9.255083333333333,27726.199999999997,5545.24,0,0,101.84096666666666,34.692,1,40,72,2,Car,5.314188333333331,5.314188333333331
222,103,2,2,2,5,1,-1.9873091014939364,43.32349366214211,-2.033693,43.256347,12.741616666666665,51320.384999999995,10264.077,0,0,174.45686666666668,41.341,4,69,64,2,Car,9.836407124999997,9.836407124999997
223,103,2,2,2,5,1,-2.060100454434527,43.3054317170102,-2.033693,43.256347,17.529733333333336,44590.979999999996,8918.196,0,0,147.3539,57.864,4,69,64,2,Car,8.546604499999997,8.546604499999997
