,Hora_Ini_E,Per_hog,Turismos,Sexo,Edad,crnt_tur,O_long,O_lat,D_long,D_lat,drive_tt,distance,original_distance,Coworking,Rem_work,walk_tt,transit_tt,Tipo_familia,Mun_Ori,Mun_Des,prediction,Mode,CO2,CO2_worst_case
153,103,2,3,1,5,1,-1.7988209993173918,43.33696233616259,-2.033693,43.256347,19.257983333333335,121205.40000000001,24241.08,0,0,409.79560000000004,65.235,4,45,63,2,Car,23.231034999999995,23.231034999999995
154,97,1,2,1,5,1,-1.7812087485973662,43.336620539262775,-2.033693,43.256347,21.57885,126847.93,25369.586,0,0,432.6924,69.871,1,45,63,2,Car,24.31251991666666,24.31251991666666
155,102,2,3,2,5,1,-1.7936711135959365,43.342476055024605,-2.033693,43.256347,21.342116666666666,125146.23999999999,25029.248,0,0,422.30845000000005,65.336,4,45,63,2,Car,23.98636266666666,23.98636266666666
156,102,2,3,2,5,1,-1.7872907598241428,43.33727422891096,-2.033693,43.256347,20.683049999999998,124819.015,24963.803,0,0,424.6397333333333,70.387,4,45,63,2,Car,23.92364454166666,23.92364454166666
157,102,2,3,2,5,1,-1.8074060968240768,43.3385410722878,-2.033693,43.256347,19.527933333333333,118422.37,23684.474,0,0,399.47111666666666,66.599,4,45,63,2,Car,22.697620916666658,22.697620916666658
158,100,1,2,2,4,1,-1.7954785519698682,43.33964410783048,-2.033693,43.256347,20.348766666666666,123063.26,24612.652,0,0,415.48748333333333,65.497,1,45,63,2,Car,23.587124833333327,23.587124833333327
159,102,2,3,2,5,1,-1.818734253388196,43.32539501041372,-2.033693,43.256347,18.41936666666667,111120.20000000001,22224.04,0,0,377.27321666666666,66.405,4,45,63,2,Car,21.29803833333333,21.29803833333333
160,100,1,2,2,4,1,-1.7964759191237605,43.34104420630524,-2.033693,43.256347,20.505333333333333,123700.23,24740.046,0,0,417.01436666666666,63.242,1,45,63,2,Car,23.709210749999993,23.709210749999993
161,97,1,2,1,5,1,-1.7758451166737452,43.3237482122537,-2.033693,43.256347,24.543916666666668,128118.19499999999,25623.639,0,0,431.06564999999995,88.965,1,45,63,2,Car,24.555987374999994,24.555987374999994
162,103,2,3,1,5,1,-1.8077634911409817,43.33442515970191,-2.033693,43.256347,17.93406666666667,117405.30500000001,23481.061,0,0,396.36443333333335,63.976,4,45,63,2,Car,22.50268345833333,22.50268345833333
163,97,2,3,1,5,1,-1.7883163378213325,43.33943707234858,-2.033693,43.256347,21.396349999999998,125846.875,25169.375,0,0,423.9704,66.55,4,45,63,2,Car,24.12065104166666,24.12065104166666
164,97,2,3,1,5,1,-1.806766208113004,43.34099329867829,-2.033693,43.256347,19.865299999999998,119309.44499999999,23861.889,0,0,402.06945,64.977,4,45,63,2,Car,22.867643624999992,22.867643624999992
165,97,2,3,1,5,1,-1.8089824121425355,43.33907287212439,-2.033693,43.256347,19.54733333333333,117628.01,23525.602,0,0,396.82325000000003,67.212,4,45,63,2,Car,22.545368583333328,22.545368583333328
166,100,1,2,2,4,1,-1.7964789501224296,43.33820850721772,-2.033693,43.256347,19.747683333333335,122184.865,24436.973,0,0,412.96896666666663,67.097,1,45,63,2,Car,23.418765791666665,23.418765791666665
167,103,1,4,1,6,1,-1.9681042042736985,43.32470652268277,-2.033693,43.256347,13.462433333333333,55626.735,11125.347,0,0,189.97151666666664,42.161,3,69,63,2,Car,10.661790874999998,10.661790874999998
168,103,1,4,1,6,1,-1.9841057583186417,43.31755055583788,-2.033693,43.256347,11.73705,48653.590000000004,9730.718,0,0,162.20463333333333,36.558,3,69,63,2,Car,9.325271416666666,9.325271416666666
169,100,2,3,1,5,1,-1.8201684232314064,43.3291542442108,-2.033693,43.256347,17.757266666666666,111018.72499999999,22203.745,0,0,376.39806666666664,62.106,4,45,53,2,Car,21.278588958333327,21.278588958333327
170,100,2,3,1,5,1,-1.7943046142296093,43.34113885126963,-2.033693,43.256347,20.788016666666667,124265.63500000001,24853.127,0,0,419.7397,64.03,4,45,53,2,Car,23.81758004166666,23.81758004166666
171,100,2,3,1,5,1,-1.786126919331659,43.34183736774328,-2.033693,43.256347,22.27691666666667,127731.505,25546.301,0,0,431.7851,71.625,4,45,53,2,Car,24.48187179166666,24.48187179166666
172,100,2,3,1,5,1,-1.8221333806118656,43.32902361114735,-2.033693,43.256347,17.891883333333332,111623.285,22324.657,0,0,375.46805,65.385,4,45,53,2,Car,21.394462958333328,21.394462958333328
173,100,2,3,1,5,1,-1.7884462303500877,43.34013561239664,-2.033693,43.256347,21.50426666666667,126062.73499999999,25212.547,0,0,424.8168,67.408,4,45,53,2,Car,24.162024208333328,24.162024208333328
174,103,2,3,2,4,1,-1.9660322736703808,43.32165205003092,-2.033693,43.256347,12.641983333333334,55121.205,11024.241,0,0,187.53675,40.519,6,69,40,2,Car,10.564897624999999,10.564897624999999
175,103,2,3,2,4,1,-1.9790500134622555,43.303044630749646,-2.033693,43.256347,11.154883333333334,45975.13,9195.026,0,0,152.5822,36.088,6,69,40,2,Car,8.811899916666665,8.811899916666665
176,97,2,2,1,5,1,-2.0151420731913774,43.30365479349865,-2.033693,43.256347,8.345066666666666,38138.47,7627.694,0,0,123.80563333333333,33.598,2,69,40,2,Car,7.309873416666665,7.309873416666665
177,103,2,3,2,4,1,-1.973910904380629,43.32009681378621,-2.033693,43.256347,12.873466666666667,52029.72,10405.944,0,0,176.84485,40.272,6,69,40,2,Car,9.972362999999998,9.972362999999998
178,97,1,2,2,3,1,-1.9848045693362384,43.31758930700514,-2.033693,43.256347,12.012883333333333,49086.48,9817.296,0,0,162.96203333333332,36.997,3,69,40,2,Car,9.408241999999998,9.408241999999998
179,97,1,2,2,3,1,-1.991799239784865,43.30038451176394,-2.033693,43.256347,9.7383,40080.08,8016.016,0,0,125.10058333333333,33.96,3,69,40,2,Car,7.682015333333332,7.682015333333332
180,97,2,2,1,5,1,-1.974691082318757,43.32445863571984,-2.033693,43.256347,13.022066666666666,53383.3,10676.66,0,0,181.52721666666667,41.075,2,69,40,2,Car,10.231799166666663,10.231799166666663
181,103,2,3,2,4,1,-1.9867228328084705,43.30166956311763,-2.033693,43.256347,10.863133333333334,42329.96,8465.992,0,0,130.78066666666666,37.394,6,69,40,2,Car,8.113242333333332,8.113242333333332
182,97,2,2,1,5,1,-2.0065572775849803,43.31907907951886,-2.033693,43.256347,10.825700000000001,44004.785,8800.957,0,0,152.50878333333333,33.358,2,69,40,2,Car,8.434250458333333,8.434250458333333
183,103,2,3,2,4,1,-2.073519460031335,43.130629881994274,-2.033693,43.256347,15.479383333333335,79211.29,15842.258,0,0,288.3269,45.885,2,71,40,2,Car,15.182163916666664,15.182163916666664
184,103,2,3,2,4,1,-2.077646612991737,43.12818406942672,-2.033693,43.256347,14.5982,82356.72,16471.344,0,0,298.11861666666664,46.964,2,71,40,2,Car,15.785037999999998,15.785037999999998
185,103,2,3,2,4,1,-2.0803775328182827,43.13392870122608,-2.033693,43.256347,15.744083333333332,78317.58,15663.516,0,0,285.58475,42.951,2,71,40,2,Car,15.010869499999997,15.010869499999997
186,97,1,3,1,6,1,-2.0177715271776573,43.22571089125809,-2.033693,43.256347,6.159933333333333,23857.67,4771.534,0,0,106.85973333333332,29.135,3,9,40,2,Car,4.572720083333332,4.572720083333332
